run,segment,pixel,change,old,new,under_check_row
9402,43,98,removed,Bi-207-9177,,
9402,43,1011,removed,Bi-207-9177,,
9402,43,1012,removed,Bi-207-9177,,
9402,43,1014,removed,Bi-207-9176,,
9402,43,1015,removed,Bi-207-9176,,
9402,43,1019,removed,Bi-207-9177,,
9402,43,1020,removed,Bi-207-9177,,
9402,43,1022,removed,Bi-207-9176,,
9402,43,1023,removed,Bi-207-9176,,
9402,43,1024,removed,Bi-207-9176,,
9402,43,1047,removed,Sn-113-9183,,
9402,43,1048,removed,Sn-113-9183,,
9402,43,1051,removed,Cd-109-9178,,
9402,43,1054,removed,Ce-139-9179,,
9402,43,1055,removed,Ce-139-9179,,
9402,43,1059,removed,Sn-113-9183,,
9402,43,1060,removed,Sn-113-9183,,
9402,43,1063,removed,Cd-109-9178,,
9402,43,1064,removed,Cd-109-9178,,
9402,43,1066,removed,Ce-139-9179,,
9402,43,1067,removed,Ce-139-9179,,
9402,43,1068,removed,Ce-139-9179,,
9402,43,1076,removed,Cd-109-9178,,
9402,43,1079,removed,Ce-139-9179,,
9402,43,1080,removed,Ce-139-9179,,
9402,44,73,removed,Sn-113-9183,,
9402,44,1011,removed,Bi-207-9177,,
9402,44,1012,removed,Bi-207-9177,,
9402,44,1015,removed,Bi-207-9176,,
9402,44,1020,removed,Bi-207-9177,,
9402,44,1021,removed,Bi-207-9177,,
9402,44,1023,removed,Bi-207-9176,,
9402,44,1024,removed,Bi-207-9176,,
9402,44,1047,removed,Sn-113-9183,,
9402,44,1048,removed,Sn-113-9183,,
9402,44,1052,removed,Cd-109-9178,,
9402,44,1055,removed,Ce-139-9179,,
9402,44,1056,removed,Ce-139-9179,,
9402,44,1060,removed,Sn-113-9183,,
9402,44,1061,removed,Sn-113-9183,,
9402,44,1064,removed,Cd-109-9178,,
9402,44,1065,removed,Cd-109-9178,,
9402,44,1067,removed,Ce-139-9179,,
9402,44,1068,removed,Ce-139-9179,,
9402,44,1069,removed,Ce-139-9179,,
9402,44,1077,removed,Cd-109-9178,,
9402,44,1080,removed,Ce-139-9179,,
9402,45,51,removed,Cd-109-9178,,
9402,45,74,removed,Sn-113-9183,,
9402,45,1009,removed,Bi-207-8890,,
9402,45,1012,removed,Bi-207-9177,,
9402,45,1013,removed,Bi-207-9177,,
9402,45,1015,removed,Bi-207-9176,,
9402,45,1017,removed,Bi-207-8890,,
9402,45,1018,removed,Bi-207-8890,,
9402,45,1020,removed,Bi-207-9177,,
9402,45,1021,removed,Bi-207-9177,,
9402,45,1023,removed,Bi-207-9176,,
9402,45,1024,removed,Bi-207-9176,,
9402,45,1033,removed,Bi-207-9176,,
9402,45,1048,removed,Sn-113-9183,,
9402,45,1049,removed,Sn-113-9183,,
9402,45,1052,removed,Cd-109-9178,,
9402,45,1053,removed,Cd-109-9178,,
9402,45,1055,removed,Ce-139-9179,,
9402,45,1056,removed,Ce-139-9179,,
9402,45,1060,removed,Sn-113-9183,,
9402,45,1061,removed,Sn-113-9183,,
9402,45,1064,removed,Cd-109-9178,,
9402,45,1065,removed,Cd-109-9178,,
9402,45,1068,removed,Ce-139-9179,,
9402,45,1069,removed,Ce-139-9179,,
9402,45,1077,removed,Cd-109-9178,,
9402,45,1081,removed,Ce-139-9179,,
9402,46,96,removed,Bi-207-8890,,
9402,46,1009,removed,Bi-207-8890,,
9402,46,1010,removed,Bi-207-8890,,
9402,46,1012,removed,Bi-207-9177,,
9402,46,1013,removed,Bi-207-9177,,
9402,46,1017,removed,Bi-207-8890,,
9402,46,1018,removed,Bi-207-8890,,
9402,46,1021,removed,Bi-207-9177,,
9402,46,1022,removed,Bi-207-9177,,
9402,46,1048,removed,Sn-113-9183,,
9402,46,1049,removed,Sn-113-9183,,
9402,46,1050,removed,Sn-113-9183,,
9402,46,1053,removed,Cd-109-9178,,
9402,46,1061,removed,Sn-113-9183,,
9402,46,1062,removed,Sn-113-9183,,
9402,46,1065,removed,Cd-109-9178,,
9402,46,1066,removed,Cd-109-9178,,
9402,46,1078,removed,Cd-109-9178,,
9402,47,77,removed,Cd-109-9178,,
9402,47,96,removed,Bi-207-8890,,
9402,47,1009,removed,Bi-207-8890,,
9402,47,1010,removed,Bi-207-8890,,
9402,47,1013,removed,Bi-207-9177,,
9402,47,1014,removed,Bi-207-9177,,
9402,47,1017,removed,Bi-207-8890,,
9402,47,1018,removed,Bi-207-8890,,
9402,47,1019,removed,Bi-207-8890,,
9402,47,1021,removed,Bi-207-9177,,
9402,47,1022,removed,Bi-207-9177,,
9402,47,1049,removed,Sn-113-9183,,
9402,47,1050,removed,Sn-113-9183,,
9402,47,1053,removed,Cd-109-9178,,
9402,47,1054,removed,Cd-109-9178,,
9402,47,1061,removed,Sn-113-9183,,
9402,47,1062,removed,Sn-113-9183,,
9402,47,1065,removed,Cd-109-9178,,
9402,47,1066,removed,Cd-109-9178,,
9402,47,1067,removed,Cd-109-9178,,
9402,47,1078,removed,Cd-109-9178,,
9402,47,1079,removed,Cd-109-9178,,
9402,48,110,removed,Bi-207-9176,,
9402,48,111,removed,Bi-207-9176,,
9402,48,118,removed,Bi-207-9176,,
9402,48,120,removed,Bi-207-9176,,
9402,48,1007,removed,Bi-207-9176,,
9402,48,1010,removed,Bi-207-9177,,
9402,48,1011,removed,Bi-207-9177,,
9402,48,1014,removed,Bi-207-9176,,
9402,48,1015,removed,Bi-207-9176,,
9402,48,1019,removed,Bi-207-9177,,
9402,48,1020,removed,Bi-207-9177,,
9402,48,1022,removed,Bi-207-9176,,
9402,48,1023,removed,Bi-207-9176,,
9402,48,1039,removed,Cd-109-9178,,
9402,48,1042,removed,Ce-139-9179,,
9402,48,1043,removed,Ce-139-9179,,
9402,48,1050,removed,Cd-109-9178,,
9402,48,1051,removed,Cd-109-9178,,
9402,48,1053,removed,Ce-139-9179,,
9402,48,1054,removed,Ce-139-9179,,
9402,48,1055,removed,Ce-139-9179,,
9402,48,1063,removed,Cd-109-9178,,
9402,48,1066,removed,Ce-139-9179,,
9402,48,1067,removed,Ce-139-9179,,
9402,49,90,removed,Ce-139-9179,,
9402,49,110,removed,Bi-207-9176,,
9402,49,111,removed,Bi-207-9176,,
9402,49,118,removed,Bi-207-9176,,
9402,49,120,removed,Bi-207-9176,,
9402,49,1007,removed,Bi-207-9176,,
9402,49,1011,removed,Bi-207-9177,,
9402,49,1012,removed,Bi-207-9177,,
9402,49,1014,removed,Bi-207-9176,,
9402,49,1015,removed,Bi-207-9176,,
9402,49,1019,removed,Bi-207-9177,,
9402,49,1020,removed,Bi-207-9177,,
9402,49,1023,removed,Bi-207-9176,,
9402,49,1036,removed,Sn-113-9183,,
9402,49,1039,removed,Cd-109-9178,,
9402,49,1040,removed,Cd-109-9178,,
9402,49,1043,removed,Ce-139-9179,,
9402,49,1047,removed,Sn-113-9183,,
9402,49,1048,removed,Sn-113-9183,,
9402,49,1050,removed,Cd-109-9178,,
9402,49,1051,removed,Cd-109-9178,,
9402,49,1052,removed,Cd-109-9178,,
9402,49,1054,removed,Ce-139-9179,,
9402,49,1055,removed,Ce-139-9179,,
9402,49,1060,removed,Sn-113-9183,,
9402,49,1063,removed,Cd-109-9178,,
9402,49,1064,removed,Cd-109-9178,,
9402,49,1067,removed,Ce-139-9179,,
9402,50,1004,removed,Bi-207-9177,,
9402,50,1007,removed,Bi-207-9176,,
9402,50,1011,removed,Bi-207-9177,,
9402,50,1012,removed,Bi-207-9177,,
9402,50,1014,removed,Bi-207-9176,,
9402,50,1015,removed,Bi-207-9176,,
9402,50,1020,removed,Bi-207-9177,,
9402,50,1023,removed,Bi-207-9176,,
9402,50,1024,removed,Bi-207-9176,,
9402,50,1036,removed,Sn-113-9183,,
9402,50,1037,removed,Sn-113-9183,,
9402,50,1040,removed,Cd-109-9178,,
9402,50,1043,removed,Ce-139-9179,,
9402,50,1044,removed,Ce-139-9179,,
9402,50,1047,removed,Sn-113-9183,,
9402,50,1048,removed,Sn-113-9183,,
9402,50,1051,removed,Cd-109-9178,,
9402,50,1052,removed,Cd-109-9178,,
9402,50,1054,removed,Ce-139-9179,,
9402,50,1055,removed,Ce-139-9179,,
9402,50,1056,removed,Ce-139-9179,,
9402,50,1064,removed,Cd-109-9178,,
9402,50,1067,removed,Ce-139-9179,,
9402,50,1068,removed,Ce-139-9179,,
9402,51,60,removed,Sn-113-9183,,
9402,51,61,removed,Sn-113-9183,,
9402,51,80,removed,Ce-139-9179,,
9402,51,1009,removed,Bi-207-8890,,
9402,51,1017,removed,Bi-207-8890,,
9402,51,1018,removed,Bi-207-8890,,
9402,51,1055,removed,Ce-139-9179,,
9402,51,1056,removed,Ce-139-9179,,
9402,51,1068,removed,Ce-139-9179,,
9402,51,1069,removed,Ce-139-9179,,
9402,52,61,removed,Sn-113-9183,,yes
9402,52,73,removed,Sn-113-9183,,yes
9402,52,74,removed,Sn-113-9183,,yes
9402,52,85,removed,Sn-113-9183,,yes
9402,52,1009,removed,Bi-207-8890,,
9402,52,1010,removed,Bi-207-8890,,
9402,52,1012,removed,Bi-207-9177,,
9402,52,1013,removed,Bi-207-9177,,
9402,52,1014,removed,Bi-207-9177,,
9402,52,1017,removed,Bi-207-8890,,
9402,52,1018,removed,Bi-207-8890,,
9402,52,1021,removed,Bi-207-9177,,
9402,52,1022,removed,Bi-207-9177,,
9402,52,1037,removed,Sn-113-9183,,
9402,52,1038,removed,Sn-113-9183,,
9402,52,1048,removed,Sn-113-9183,,
9402,52,1049,removed,Sn-113-9183,,
9402,52,1050,removed,Sn-113-9183,,
9402,52,1052,removed,Cd-109-9178,,
9402,52,1053,removed,Cd-109-9178,,
9402,52,1054,removed,Cd-109-9178,,
9402,52,1055,removed,Ce-139-9179,,
9402,52,1056,removed,Ce-139-9179,,
9402,52,1061,removed,Sn-113-9183,,
9402,52,1062,removed,Sn-113-9183,,
9402,52,1065,removed,Cd-109-9178,,
9402,52,1066,removed,Cd-109-9178,,
9402,52,1068,removed,Ce-139-9179,,
9402,52,1069,removed,Ce-139-9179,,
9402,53,106,removed,Bi-207-8890,,
9402,53,115,removed,Bi-207-8890,,
9402,53,1009,removed,Bi-207-8890,,
9402,53,1010,removed,Bi-207-8890,,
9402,53,1013,removed,Bi-207-9177,,
9402,53,1014,removed,Bi-207-9177,,
9402,53,1018,removed,Bi-207-8890,,
9402,53,1021,removed,Bi-207-9177,,
9402,53,1022,removed,Bi-207-9177,,
9402,53,1038,removed,Sn-113-9183,,
9402,53,1049,removed,Sn-113-9183,,
9402,53,1050,removed,Sn-113-9183,,
9402,53,1053,removed,Cd-109-9178,,
9402,53,1054,removed,Cd-109-9178,,
9402,53,1062,removed,Sn-113-9183,,
9402,53,1065,removed,Cd-109-9178,,
9402,53,1066,removed,Cd-109-9178,,
9402,54,11,removed,Cd-109-9178,,
9402,54,18,removed,Cd-109-9178,,yes
9402,54,1107,removed,Cd-109-9178,,
9402,54,1108,removed,Cd-109-9178,,
9402,54,1110,removed,Ce-139-9179,,
9402,54,1111,removed,Ce-139-9179,,
9402,54,1115,removed,Cd-109-9178,,
9402,54,1116,removed,Cd-109-9178,,
9402,54,1117,removed,Cd-109-9178,,
9402,54,1118,removed,Ce-139-9179,,
9402,54,1119,removed,Ce-139-9179,,
9402,56,17,removed,Sn-113-9183,,
9402,56,21,removed,Cd-109-9178,,
9402,56,1095,removed,Sn-113-9183,,
9402,56,1096,removed,Sn-113-9183,,
9402,56,1105,removed,Sn-113-9183,,
9402,56,1106,removed,Sn-113-9183,,
9402,56,1109,removed,Cd-109-9178,,
9402,56,1110,removed,Cd-109-9178,,
9402,56,1117,removed,Cd-109-9178,,
9402,56,1118,removed,Cd-109-9178,,
9402,57,3,removed,Cd-109-9178,,
9402,57,1084,removed,Sn-113-9183,,
9402,57,1094,removed,Sn-113-9183,,
9402,57,1095,removed,Sn-113-9183,,
9402,57,1098,removed,Cd-109-9178,,
9402,57,1101,removed,Ce-139-9179,,
9402,57,1102,removed,Ce-139-9179,,
9402,57,1107,removed,Cd-109-9178,,
9402,57,1108,removed,Cd-109-9178,,
9402,57,1110,removed,Ce-139-9179,,
9402,57,1111,removed,Ce-139-9179,,
9402,57,1112,removed,Ce-139-9179,,
9402,57,1116,removed,Cd-109-9178,,
9402,58,19,removed,Cd-109-9178,,
9402,59,5,removed,Cd-109-9178,,
9402,59,1095,removed,Sn-113-9183,,
9402,59,1096,removed,Sn-113-9183,,
9402,59,1105,removed,Sn-113-9183,,
9402,59,1106,removed,Sn-113-9183,,
9402,59,1109,removed,Cd-109-9178,,
9402,59,1110,removed,Cd-109-9178,,
9402,59,1117,removed,Cd-109-9178,,
9402,59,1118,removed,Cd-109-9178,,
9402,60,39,removed,Bi-207-9177,,
9402,60,40,removed,Bi-207-9177,,
9402,60,47,removed,Bi-207-8890,,yes
9402,60,1084,removed,Sn-113-9183,,
9402,60,1091,removed,Ce-139-9179,,
9402,60,1094,removed,Sn-113-9183,,
9402,60,1095,removed,Sn-113-9183,,
9402,60,1098,removed,Cd-109-9178,,
9402,60,1099,removed,Cd-109-9178,,
9402,60,1101,removed,Ce-139-9179,,
9402,60,1102,removed,Ce-139-9179,,
9402,60,1107,removed,Cd-109-9178,,
9402,60,1108,removed,Cd-109-9178,,
9402,60,1111,removed,Ce-139-9179,,
9402,61,19,removed,Cd-109-9178,,yes
9402,61,20,removed,Cd-109-9178,,yes
9402,61,24,removed,Ce-139-9179,,yes
9402,61,26,removed,Sn-113-9183,,yes
9402,61,27,removed,Sn-113-9183,,
9402,61,29,removed,Cd-109-9178,,yes
9402,61,30,removed,Cd-109-9178,,
9402,61,33,removed,Ce-139-9179,,yes
9402,61,34,removed,Ce-139-9179,,yes
9402,61,36,removed,Sn-113-9183,,yes
9402,61,37,removed,Sn-113-9183,,
9402,61,44,removed,Ce-139-9179,,yes
9402,61,1084,removed,Sn-113-9183,,
9402,61,1085,removed,Sn-113-9183,,
9402,61,1094,removed,Sn-113-9183,,
9402,61,1095,removed,Sn-113-9183,,
9402,61,1096,removed,Sn-113-9183,,
9402,61,1099,removed,Cd-109-9178,,
9402,61,1100,removed,Cd-109-9178,,
9402,61,1101,removed,Ce-139-9179,,
9402,61,1102,removed,Ce-139-9179,,
9402,61,1108,removed,Cd-109-9178,,
9402,61,1109,removed,Cd-109-9178,,
9402,61,1111,removed,Ce-139-9179,,
9402,61,1112,removed,Ce-139-9179,,
9402,62,1085,removed,Sn-113-9183,,
9402,62,1089,removed,Cd-109-9178,,
9402,62,1095,removed,Sn-113-9183,,
9402,62,1096,removed,Sn-113-9183,,
9402,62,1099,removed,Cd-109-9178,,
9402,62,1100,removed,Cd-109-9178,,
9402,62,1105,removed,Sn-113-9183,,
9402,62,1106,removed,Sn-113-9183,,
9402,62,1109,removed,Cd-109-9178,,
9402,63,26,removed,Sn-113-9183,,
9402,63,1072,removed,Bi-207-8890,,
9402,63,1073,removed,Bi-207-8890,,
9402,63,1075,removed,Bi-207-9177,,
9402,63,1076,removed,Bi-207-9177,,
9402,63,1079,removed,Bi-207-9176,,
9402,63,1080,removed,Bi-207-9176,,
9402,63,1084,removed,Bi-207-8890,,
9402,63,1087,removed,Bi-207-9177,,
9402,63,1088,removed,Bi-207-9177,,
9402,63,1090,removed,Bi-207-9176,,
9402,63,1091,removed,Bi-207-9176,,
9402,63,1092,removed,Bi-207-9176,,
9402,64,29,removed,Bi-207-9177,,yes
9402,64,39,removed,Bi-207-9177,,
9402,64,40,removed,Bi-207-9177,,
9402,64,42,removed,Bi-207-9176,,
9402,64,47,removed,Bi-207-8890,,yes
9402,64,51,removed,Bi-207-9177,,yes
9402,64,54,removed,Bi-207-9176,,yes
9402,64,55,removed,Bi-207-9176,,yes
9402,64,1073,removed,Bi-207-8890,,
9402,64,1076,removed,Bi-207-9177,,
9402,64,1077,removed,Bi-207-9177,,
9402,64,1080,removed,Bi-207-9176,,
9402,64,1081,removed,Bi-207-9176,,
9402,64,1084,removed,Bi-207-8890,,
9402,64,1085,removed,Bi-207-8890,,
9402,64,1088,removed,Bi-207-9177,,
9402,64,1089,removed,Bi-207-9177,,
9402,64,1091,removed,Bi-207-9176,,
9402,64,1092,removed,Bi-207-9176,,
9402,64,1102,removed,Bi-207-9176,,
9402,65,49,removed,Bi-207-8890,,
9402,65,1080,removed,Bi-207-9176,,
9402,65,1081,removed,Bi-207-9176,,
9402,65,1092,removed,Bi-207-9176,,
9402,66,1004,removed,Bi-207-9177,,
9402,66,1011,removed,Bi-207-9177,,
9402,66,1012,removed,Bi-207-9177,,
9402,66,1020,removed,Bi-207-9177,,
9402,67,72,removed,Sn-113-9183,,
9402,67,73,removed,Sn-113-9183,,
9402,67,103,removed,Ce-139-9179,,
9402,67,1004,removed,Bi-207-9177,,
9402,67,1011,removed,Bi-207-9177,,
9402,67,1012,removed,Bi-207-9177,,
9402,67,1020,removed,Bi-207-9177,,
9402,67,1030,removed,Cd-109-9178,,
9402,67,1040,removed,Cd-109-9178,,
9402,67,1041,removed,Cd-109-9178,,
9402,67,1051,removed,Cd-109-9178,,
9402,67,1052,removed,Cd-109-9178,,
9402,68,73,removed,Sn-113-9183,,
9402,68,74,removed,Sn-113-9183,,
9402,68,86,removed,Sn-113-9183,,
9402,68,1030,removed,Cd-109-9178,,
9402,68,1031,removed,Cd-109-9178,,
9402,68,1040,removed,Cd-109-9178,,
9402,68,1041,removed,Cd-109-9178,,
9402,68,1042,removed,Cd-109-9178,,
9402,68,1052,removed,Cd-109-9178,,
9402,68,1053,removed,Cd-109-9178,,
9402,69,1019,removed,Cd-109-9178,,
9402,69,1020,removed,Cd-109-9178,,
9402,69,1028,removed,Cd-109-9178,,
9402,69,1029,removed,Cd-109-9178,,
9402,69,1030,removed,Cd-109-9178,,
9402,69,1039,removed,Cd-109-9178,,
9402,69,1040,removed,Cd-109-9178,,
9402,70,84,removed,Sn-113-9183,,
9402,70,85,removed,Sn-113-9183,,
9402,70,1017,removed,Sn-113-9183,,
9402,70,1018,removed,Sn-113-9183,,
9402,70,1021,removed,Cd-109-9178,,
9402,70,1024,removed,Ce-139-9179,,
9402,70,1026,removed,Sn-113-9183,,
9402,70,1027,removed,Sn-113-9183,,
9402,70,1030,removed,Cd-109-9178,,
9402,70,1031,removed,Cd-109-9178,,
9402,70,1033,removed,Ce-139-9179,,
9402,70,1034,removed,Ce-139-9179,,
9402,70,1041,removed,Cd-109-9178,,
9402,70,1044,removed,Ce-139-9179,,
9402,71,89,removed,Cd-109-9178,,yes
9402,71,94,removed,Sn-113-9183,,
9402,71,99,removed,Cd-109-9178,,yes
9402,71,100,removed,Cd-109-9178,,
9402,71,108,removed,Cd-109-9178,,yes
9402,71,109,removed,Cd-109-9178,,yes
9402,71,1017,removed,Sn-113-9183,,
9402,71,1018,removed,Sn-113-9183,,
9402,71,1021,removed,Cd-109-9178,,
9402,71,1022,removed,Cd-109-9178,,
9402,71,1024,removed,Ce-139-9179,,
9402,71,1026,removed,Sn-113-9183,,
9402,71,1027,removed,Sn-113-9183,,
9402,71,1028,removed,Sn-113-9183,,
9402,71,1030,removed,Cd-109-9178,,
9402,71,1031,removed,Cd-109-9178,,
9402,71,1032,removed,Cd-109-9178,,
9402,71,1033,removed,Ce-139-9179,,
9402,71,1034,removed,Ce-139-9179,,
9402,71,1041,removed,Cd-109-9178,,
9402,71,1042,removed,Cd-109-9178,,
9402,71,1044,removed,Ce-139-9179,,
9402,71,1045,removed,Ce-139-9179,,
9402,72,97,removed,Cd-109-9178,,yes
9402,72,98,removed,Cd-109-9178,,yes
9402,72,108,removed,Cd-109-9178,,
9402,72,1011,removed,Cd-109-9178,,
9402,72,1014,removed,Ce-139-9179,,
9402,72,1015,removed,Ce-139-9179,,
9402,72,1019,removed,Cd-109-9178,,
9402,72,1020,removed,Cd-109-9178,,
9402,72,1023,removed,Ce-139-9179,,
9402,72,1024,removed,Ce-139-9179,,
9402,72,1029,removed,Cd-109-9178,,
9402,72,1032,removed,Ce-139-9179,,
9402,72,1033,removed,Ce-139-9179,,
9402,73,98,removed,Cd-109-9178,,yes
9402,73,99,removed,Cd-109-9178,,yes
9402,73,1012,removed,Cd-109-9178,,
9402,73,1020,removed,Cd-109-9178,,
9402,73,1021,removed,Cd-109-9178,,
9402,73,1030,removed,Cd-109-9178,,
9402,74,1009,removed,Sn-113-9183,,
9402,74,1017,removed,Sn-113-9183,,
9402,74,1018,removed,Sn-113-9183,,
9402,74,1021,removed,Cd-109-9178,,
9402,74,1022,removed,Cd-109-9178,,
9402,74,1030,removed,Cd-109-9178,,
9402,74,1031,removed,Cd-109-9178,,
9402,75,1007,removed,Bi-207-9176,,
9402,75,1014,removed,Bi-207-9176,,
9402,75,1015,removed,Bi-207-9176,,
9402,75,1023,removed,Bi-207-9176,,
9402,76,108,removed,Cd-109-9178,,yes
9402,76,109,removed,Cd-109-9178,,
9402,76,116,removed,Cd-109-9178,,yes
9402,76,117,removed,Cd-109-9178,,yes
9402,76,1012,removed,Cd-109-9178,,
9402,76,1013,removed,Cd-109-9178,,
9402,76,1020,removed,Cd-109-9178,,
9402,76,1021,removed,Cd-109-9178,,
9402,78,12,removed,Cd-109-9178,,
9402,78,26,removed,Sn-113-9183,,
9402,78,37,removed,Sn-113-9183,,
9402,78,45,removed,Ce-139-9179,,
9402,78,52,removed,Bi-207-9177,,
9402,78,56,removed,Bi-207-9176,,
9402,78,61,removed,Bi-207-8890,,
9402,78,1047,removed,Bi-207-8890,,
9402,78,1048,removed,Bi-207-8890,,
9402,78,1051,removed,Bi-207-9177,,
9402,78,1052,removed,Bi-207-9177,,
9402,78,1059,removed,Bi-207-8890,,
9402,78,1060,removed,Bi-207-8890,,
9402,78,1063,removed,Bi-207-9177,,
9402,78,1064,removed,Bi-207-9177,,
9402,78,1067,removed,Bi-207-9176,,
9402,78,1068,removed,Bi-207-9176,,
9402,78,1072,removed,Sn-113-9183,,
9402,78,1073,removed,Sn-113-9183,,
9402,78,1079,removed,Bi-207-9176,,
9402,78,1080,removed,Bi-207-9176,,
9402,78,1084,removed,Sn-113-9183,,
9402,78,1085,removed,Sn-113-9183,,
9402,78,1094,removed,Sn-113-9183,,
9402,78,1095,removed,Sn-113-9183,,
9402,78,1101,removed,Ce-139-9179,,
9402,78,1102,removed,Ce-139-9179,,
9402,78,1108,removed,Cd-109-9178,,
9402,78,1109,removed,Cd-109-9178,,
9402,78,1111,removed,Ce-139-9179,,
9402,78,1112,removed,Ce-139-9179,,
9402,78,1116,removed,Cd-109-9178,,
9402,78,1117,removed,Cd-109-9178,,
9402,79,37,removed,Sn-113-9183,,
9402,79,40,removed,Cd-109-9178,,
9402,79,43,removed,Ce-139-9179,,
9402,79,48,removed,Sn-113-9183,,
9402,79,67,removed,Bi-207-9176,,
9402,79,79,removed,Bi-207-9176,,
9402,79,1036,removed,Bi-207-8890,,
9402,79,1037,removed,Bi-207-8890,,
9402,79,1040,removed,Bi-207-9177,,
9402,79,1041,removed,Bi-207-9177,,
9402,79,1043,removed,Bi-207-9176,,
9402,79,1044,removed,Bi-207-9176,,
9402,79,1047,removed,Bi-207-8890,,
9402,79,1048,removed,Bi-207-8890,,
9402,79,1049,removed,Bi-207-8890,,
9402,79,1051,removed,Bi-207-9177,,
9402,79,1052,removed,Bi-207-9177,,
9402,79,1055,removed,Bi-207-9176,,
9402,79,1056,removed,Bi-207-9176,,
9402,79,1068,removed,Bi-207-9176,,
9402,79,1084,removed,Sn-113-9183,,
9402,79,1085,removed,Sn-113-9183,,
9402,79,1088,removed,Cd-109-9178,,
9402,79,1089,removed,Cd-109-9178,,
9402,79,1091,removed,Ce-139-9179,,
9402,79,1092,removed,Ce-139-9179,,
9402,79,1094,removed,Sn-113-9183,,
9402,79,1095,removed,Sn-113-9183,,
9402,79,1098,removed,Cd-109-9178,,
9402,79,1099,removed,Cd-109-9178,,
9402,79,1100,removed,Cd-109-9178,,
9402,79,1101,removed,Ce-139-9179,,
9402,79,1102,removed,Ce-139-9179,,
9402,79,1108,removed,Cd-109-9178,,
9402,79,1109,removed,Cd-109-9178,,
9402,79,1111,removed,Ce-139-9179,,
9402,79,1112,removed,Ce-139-9179,,
9402,80,61,removed,Sn-113-9183,,
9402,80,67,removed,Ce-139-9179,,
9402,80,101,removed,Bi-207-9176,,
9402,80,111,removed,Bi-207-9176,,
9402,80,1017,removed,Bi-207-8890,,
9402,80,1018,removed,Bi-207-8890,,
9402,80,1020,removed,Bi-207-9177,,
9402,80,1021,removed,Bi-207-9177,,
9402,80,1024,removed,Bi-207-9176,,
9402,80,1026,removed,Bi-207-8890,,
9402,80,1027,removed,Bi-207-8890,,
9402,80,1030,removed,Bi-207-9177,,
9402,80,1031,removed,Bi-207-9177,,
9402,80,1033,removed,Bi-207-9176,,
9402,80,1034,removed,Bi-207-9176,,
9402,80,1044,removed,Bi-207-9176,,
9402,80,1060,removed,Sn-113-9183,,
9402,80,1061,removed,Sn-113-9183,,
9402,80,1064,removed,Cd-109-9178,,
9402,80,1065,removed,Cd-109-9178,,
9402,80,1068,removed,Ce-139-9179,,
9402,80,1073,removed,Sn-113-9183,,
9402,80,1074,removed,Sn-113-9183,,
9402,80,1077,removed,Cd-109-9178,,
9402,80,1078,removed,Cd-109-9178,,
9402,80,1080,removed,Ce-139-9179,,
9402,80,1081,removed,Ce-139-9179,,
9402,80,1088,removed,Cd-109-9178,,
9402,80,1089,removed,Cd-109-9178,,
9402,80,1092,removed,Ce-139-9179,,
9402,81,4,removed,Cd-109-9178,,yes
9402,81,11,removed,Cd-109-9178,,yes
9402,81,12,removed,Cd-109-9178,,yes
9402,81,20,removed,Cd-109-9178,,
9402,81,25,removed,Bi-207-8890,,yes
9402,81,26,removed,Bi-207-8890,,yes
9402,81,29,removed,Bi-207-9177,,yes
9402,81,30,removed,Bi-207-9177,,yes
9402,81,36,removed,Bi-207-8890,,yes
9402,81,37,removed,Bi-207-8890,,
9402,81,39,removed,Bi-207-9177,,yes
9402,81,40,removed,Bi-207-9177,,yes
9402,81,43,removed,Bi-207-9176,,yes
9402,81,44,removed,Bi-207-9176,,yes
9402,81,48,removed,Bi-207-8890,,
9402,81,51,removed,Bi-207-9177,,
9402,81,1084,removed,Sn-113-9183,,
9402,81,1085,removed,Sn-113-9183,,
9402,81,1094,removed,Sn-113-9183,,
9402,81,1095,removed,Sn-113-9183,,
9402,81,1096,removed,Sn-113-9183,,
9402,81,1098,removed,Cd-109-9178,,
9402,81,1099,removed,Cd-109-9178,,
9402,81,1100,removed,Cd-109-9178,,
9402,81,1101,removed,Ce-139-9179,,
9402,81,1102,removed,Ce-139-9179,,
9402,81,1108,removed,Cd-109-9178,,
9402,81,1109,removed,Cd-109-9178,,
9402,81,1111,removed,Ce-139-9179,,
9402,81,1112,removed,Ce-139-9179,,
9407,0,48,removed,Sn-113-9183,,
9407,0,49,removed,Sn-113-9183,,
9407,0,52,removed,Cd-109-9178,,
9407,0,74,removed,Bi-207-8890,,
9407,0,77,removed,Bi-207-9177,,
9407,0,1027,removed,Bi-207-8890,,
9407,0,1028,removed,Bi-207-8890,,
9407,0,1031,removed,Bi-207-9177,,
9407,0,1032,removed,Bi-207-9177,,
9407,0,1034,removed,Bi-207-9176,,
9407,0,1037,removed,Bi-207-8890,,
9407,0,1038,removed,Bi-207-8890,,
9407,0,1041,removed,Bi-207-9177,,
9407,0,1042,removed,Bi-207-9177,,
9407,0,1044,removed,Bi-207-9176,,
9407,0,1045,removed,Bi-207-9176,,
9407,0,1056,removed,Bi-207-9176,,
9407,0,1074,removed,Sn-113-9183,,
9407,0,1075,removed,Sn-113-9183,,
9407,0,1078,removed,Cd-109-9178,,
9407,0,1079,removed,Cd-109-9178,,
9407,0,1085,removed,Sn-113-9183,,
9407,0,1086,removed,Sn-113-9183,,
