run_number,board_channel,pixel_number
8850,82,4
8850,83,13
8850,84,72
8850,85,47
8850,86,73
8850,87,60
8850,88,59
8850,89,36
8850,90,15
8850,91,14
8850,92,45
8850,93,24
8850,94,7
8850,95,34
8850,96,126
8850,97,112
8850,98,127
8850,99,119
8850,100,103
8850,101,120
8850,102,71
8850,103,114
8850,104,113
8850,105,83
8850,106,104
8850,107,121
8850,108,35
8850,109,25
8850,110,54
8850,111,52
8850,112,0
8850,113,0
8850,114,2
8850,115,3
8850,116,6
8850,117,5
8850,118,0
8850,119,0
8850,0,0
8850,0,0
8850,0,0
8850,0,0
8850,0,0
8850,0,0
8850,0,0
8850,0,0
8850,128,1051
8850,129,1063
8850,130,1075
8850,131,1050
8850,132,1062
8850,133,1064
8850,134,1040
8850,135,1052
8850,136,1066
8850,137,1053
8850,138,1041
8850,139,1065
8850,140,1076
8850,141,1089
8850,142,1078
8850,143,1088
8850,144,1087
8850,145,1077
8850,146,1030
8850,147,1039
8850,148,1028
8850,149,1020
8850,150,1029
8850,151,1038
8850,152,1054
8850,153,1042
8850,154,1032
8850,155,1067
8850,156,1043
8850,157,1031
8850,158,1080
8850,159,1090
8850,160,1100
8850,161,1091
8850,162,1079
8850,163,1101
8850,164,1108
8850,165,1098
8850,166,1107
8850,167,1099
8850,168,1106
8850,169,1096
8850,170,1085
8850,171,1097
8850,172,1074
8850,173,1086
8850,174,1048
8850,175,1037
8850,176,1026
8850,177,1061
8850,178,1049
8850,179,1027
8850,180,1019
8850,181,1010
8850,182,1017
8850,183,1011
8850,184,1009
8850,185,1018
8850,186,1044
8850,187,1033
8850,188,1022
8850,189,1056
8850,190,1069
8850,191,1023
8850,192,1055
8850,193,1092
8850,194,1081
8850,195,1068
8850,196,1109
8850,197,1118
8850,198,1102
8850,199,1117
8850,200,1110
8850,201,1111
8850,202,1095
8850,203,1116
8850,204,1084
8850,205,1105
8850,206,1115
8850,207,1094
8850,208,1012
8850,209,1021
8850,210,1004
8850,211,1013
8850,212,1072
8850,213,1047
8850,214,1073
8850,215,1060
8850,216,1059
8850,217,1036
8850,218,1014
8850,219,1112
8850,220,1114
8850,221,58
8850,222,58
8850,223,0
8850,224,58
8850,225,58
8850,226,58
8850,227,0
8850,228,0
8850,229,58
8850,230,0
8850,231,58
8850,0,0
8850,0,0
8850,0,0
8850,0,0
8850,0,0
8850,0,0
8850,0,0
8850,0,0
8850,0,0
8850,0,0
8850,0,0
8850,0,0
8850,0,0
8850,0,0
8850,0,0
8850,0,0
8850,0,0
8850,0,0
8850,0,0
8850,0,0
8850,0,0
8850,0,0
8850,0,0
8850,0,0
8853,0,51
8853,1,63
8853,2,75
8853,3,50
8853,4,62
8853,5,64
8853,6,40
8853,7,58
8853,8,66
8853,9,53
8853,10,41
8853,11,65
8853,12,76
8853,13,89
8853,14,78
8853,15,88
8853,16,87
8853,17,77
8853,18,30
8853,19,39
8853,20,28
8853,21,20
8853,22,29
8853,23,38
8853,24,58
8853,25,42
8853,26,32
8853,27,67
8853,28,43
8853,29,31
8853,30,80
8853,31,90
8853,32,100
8853,33,91
8853,34,79
8853,35,101
8853,36,108
8853,37,98
8853,38,107
8853,39,99
8853,40,106
8853,41,96
8853,42,85
8853,43,97
8853,44,74
8853,45,86
8853,46,48
8853,47,37
8853,48,26
8853,49,61
8853,50,49
8853,51,27
8853,52,19
8853,53,10
8853,54,17
8853,55,11
8853,56,9
8853,57,18
8853,58,44
8853,59,33
8853,60,22
8853,61,56
8853,62,69
8853,63,23
8853,64,55
8853,65,92
8853,66,81
8853,67,68
8853,68,109
8853,69,118
8853,70,102
8853,71,117
8853,72,110
8853,73,111
8853,74,95
8853,75,116
8853,76,84
8853,77,105
8853,78,115
8853,79,94
8853,80,12
8853,81,21
8853,82,4
8853,83,13
8853,84,72
8853,85,47
8853,86,73
8853,87,60
8853,88,59
8853,89,36
8853,90,15
8853,91,14
8853,92,45
8853,93,24
8853,94,7
8853,95,34
8853,96,126
8853,97,112
8853,98,127
8853,99,119
8853,100,103
8853,101,120
8853,102,71
8853,103,114
8853,104,113
8853,105,83
8853,106,104
8853,107,121
8853,108,35
8853,109,25
8853,110,54
8853,111,52
8853,112,0
8853,113,0
8853,114,2
8853,115,3
8853,116,6
8853,117,5
8853,118,0
8853,119,0
8853,0,0
8853,0,0
8853,0,0
8853,0,0
8853,0,0
8853,0,0
8853,0,0
8853,0,0
8853,128,1051
8853,129,1063
8853,130,1075
8853,131,1050
8853,132,1062
8853,133,1064
8853,134,1040
8853,135,1052
8853,136,1066
8853,137,1053
8853,138,1041
8853,139,1065
8853,140,1076
8853,141,1089
8853,142,1078
8853,143,1088
8853,144,1087
8853,145,1077
8853,146,1030
8853,147,1039
8853,148,1028
8853,149,1020
8853,150,1029
8853,151,1038
8853,152,1054
8853,153,1042
8853,154,1032
8853,155,1067
8853,156,1043
8853,157,1031
8853,158,1080
8853,159,1090
8853,160,1100
8853,161,1091
8853,162,1079
8853,163,1101
8853,164,1108
8853,165,1098
8853,166,1107
8853,167,1099
8853,168,1106
8853,169,1096
8853,170,1085
8853,171,1097
8853,172,1074
8853,173,1086
8853,174,1048
8853,175,1037
8853,176,1026
8853,177,1061
8853,178,1049
8853,179,1027
8853,180,1019
8853,181,1010
8853,182,1017
8853,183,1011
8853,184,1009
8853,185,1018
8853,186,1044
8853,187,1033
8853,188,1022
8853,189,1056
8853,190,1069
8853,191,1023
8853,192,1055
8853,193,1092
8853,194,1081
8853,195,1068
8853,196,1109
8853,197,1118
8853,198,1102
8853,199,1117
8853,200,1110
8853,201,1111
8853,202,1095
8853,203,1116
8853,204,1084
8853,205,1105
8853,206,1115
8853,207,1094
8853,208,1012
8853,209,1021
8853,210,1004
8853,211,1013
8853,212,1072
8853,213,1047
8853,214,1073
8853,215,1060
8853,216,1059
8853,217,1036
8853,218,1014
8853,219,1112
8853,220,1114
8853,221,58
8853,222,58
8853,223,0
8853,224,58
8853,225,58
8853,226,58
8853,227,0
8853,228,0
8853,229,58
8853,230,0
8853,231,58
8853,0,0
8853,0,0
8853,0,0
8853,0,0
8853,0,0
8853,0,0
8853,0,0
8853,0,0
8853,0,0
8853,0,0
8853,0,0
8853,0,0
8853,0,0
8853,0,0
8853,0,0
8853,0,0
8853,0,0
8853,0,0
8853,0,0
8853,0,0
8853,0,0
8853,0,0
8853,0,0
8853,0,0
8854,0,51
8854,1,63
8854,2,75
8854,3,50
8854,4,62
8854,5,64
8854,6,40
8854,7,58
8854,8,66
8854,9,53
8854,10,41
8854,11,65
8854,12,76
8854,13,89
8854,14,78
8854,15,88
8854,16,87
8854,17,77
8854,18,30
8854,19,39
8854,20,28
8854,21,20
8854,22,29
8854,23,38
8854,24,58
8854,25,42
8854,26,32
8854,27,67
8854,28,43
8854,29,31
8854,30,80
8854,31,90
8854,32,100
8854,33,91
8854,34,79
8854,35,101
8854,36,108
8854,37,98
8854,38,107
8854,39,99
8854,40,106
8854,41,96
8854,42,85
8854,43,97
8854,44,74
8854,45,86
8854,46,48
8854,47,37
8854,48,26
8854,49,61
8854,50,49
8854,51,27
8854,52,19
8854,53,10
8854,54,17
8854,55,11
8854,56,9
8854,57,18
8854,58,44
8854,59,33
8854,60,22
8854,61,56
8854,62,69
8854,63,23
8854,64,55
8854,65,92
8854,66,81
8854,67,68
8854,68,109
8854,69,118
8854,70,102
8854,71,117
8854,72,110
8854,73,111
8854,74,95
8854,75,116
8854,76,84
8854,77,105
8854,78,115
8854,79,94
8854,80,12
8854,81,21
8854,82,4
8854,83,13
8854,84,72
8854,85,47
8854,86,73
8854,87,60
8854,88,59
8854,89,36
8854,90,15
8854,91,14
8854,92,45
8854,93,24
8854,94,7
8854,95,34
8854,96,126
8854,97,112
8854,98,127
8854,99,119
8854,100,103
8854,101,120
8854,102,71
8854,103,114
8854,104,113
8854,105,83
8854,106,104
8854,107,121
8854,108,35
8854,109,25
8854,110,54
8854,111,52
8854,112,0
8854,113,0
8854,114,2
8854,115,3
8854,116,6
8854,117,5
8854,118,0
8854,119,0
8854,0,0
8854,0,0
8854,0,0
8854,0,0
8854,0,0
8854,0,0
8854,0,0
8854,0,0
8854,128,1051
8854,129,1063
8854,130,1075
8854,131,1050
8854,132,1062
8854,133,1064
8854,134,1040
8854,135,1052
8854,136,1066
8854,137,1053
8854,138,1041
8854,139,1065
8854,140,1076
8854,141,1089
8854,142,1078
8854,143,1088
8854,144,1087
8854,145,1077
8854,146,1030
8854,147,1039
8854,148,1028
8854,149,1020
8854,150,1029
8854,151,1038
8854,152,1054
8854,153,1042
8854,154,1032
8854,155,1067
8854,156,1043
8854,157,1031
8854,158,1080
8854,159,1090
8854,160,1100
8854,161,1091
8854,162,1079
8854,163,1101
8854,164,1108
8854,165,1098
8854,166,1107
8854,167,1099
8854,168,1106
8854,169,1096
8854,170,1085
8854,171,1097
8854,172,1074
8854,173,1086
8854,174,1048
8854,175,1037
8854,176,1026
8854,177,1061
8854,178,1049
8854,179,1027
8854,180,1019
8854,181,1010
8854,182,1017
8854,183,1011
8854,184,1009
8854,185,1018
8854,186,1044
8854,187,1033
8854,188,1022
8854,189,1056
8854,190,1069
8854,191,1023
8854,192,1055
8854,193,1092
8854,194,1081
8854,195,1068
8854,196,1109
8854,197,1118
8854,198,1102
8854,199,1117
8854,200,1110
8854,201,1111
8854,202,1095
8854,203,1116
8854,204,1084
8854,205,1105
8854,206,1115
8854,207,1094
8854,208,1012
8854,209,1021
8854,210,1004
8854,211,1013
8854,212,1072
8854,213,1047
8854,214,1073
8854,215,1060
8854,216,1059
8854,217,1036
8854,218,1014
8854,219,1112
8854,220,1114
8854,221,58
8854,222,58
8854,223,0
8854,224,58
8854,225,58
8854,226,58
8854,227,0
8854,228,0
8854,229,58
8854,230,0
8854,231,58
8854,0,0
8854,0,0
8854,0,0
8854,0,0
8854,0,0
8854,0,0
8854,0,0
8854,0,0
8854,0,0
8854,0,0
8854,0,0
8854,0,0
8854,0,0
8854,0,0
8854,0,0
8854,0,0
8854,0,0
8854,0,0
8854,0,0
8854,0,0
8854,0,0
8854,0,0
8854,0,0
8854,0,0
8855,0,51
8855,1,63
8855,2,75
8855,3,50
8855,4,62
8855,5,64
8855,6,40
8855,7,58
8855,8,66
8855,9,53
8855,10,41
8855,11,65
8855,12,76
8855,13,89
8855,14,78
8855,15,88
8855,16,87
8855,17,77
8855,18,30
8855,19,39
8855,20,28
8855,21,20
8855,22,29
8855,23,38
8855,24,58
8855,25,42
8855,26,32
8855,27,67
8855,28,43
8855,29,31
8855,30,80
8855,31,90
8855,32,100
8855,33,91
8855,34,79
8855,35,101
8855,36,108
8855,37,98
8855,38,107
8855,39,99
8855,40,106
8855,41,96
8855,42,85
8855,43,97
8855,44,74
8855,45,86
8855,46,48
8855,47,37
8855,48,26
8855,49,61
8855,50,49
8855,51,27
8855,52,19
8855,53,10
8855,54,17
8855,55,11
8855,56,9
8855,57,18
8855,58,44
8855,59,33
8855,60,22
8855,61,56
8855,62,69
8855,63,23
8855,64,55
8855,65,92
8855,66,81
8855,67,68
8855,68,109
8855,69,118
8855,70,102
8855,71,117
8855,72,110
8855,73,111
8855,74,95
8855,75,116
8855,76,84
8855,77,105
8855,78,115
8855,79,94
8855,80,12
8855,81,21
8855,82,4
8855,83,13
8855,84,72
8855,85,47
8855,86,73
8855,87,60
8855,88,59
8855,89,36
8855,90,15
8855,91,14
8855,92,45
8855,93,24
8855,94,7
8855,95,34
8855,96,126
8855,97,112
8855,98,127
8855,99,119
8855,100,103
8855,101,120
8855,102,71
8855,103,114
8855,104,113
8855,105,83
8855,106,104
8855,107,121
8855,108,35
8855,109,25
8855,110,54
8855,111,52
8855,112,0
8855,113,0
8855,114,2
8855,115,3
8855,116,6
8855,117,5
8855,118,0
8855,119,0
8855,0,0
8855,0,0
8855,0,0
8855,0,0
8855,0,0
8855,0,0
8855,0,0
8855,0,0
8855,128,1051
8855,129,1063
8855,130,1075
8855,131,1050
8855,132,1062
8855,133,1064
8855,134,1040
8855,135,1052
8855,136,1066
8855,137,1053
8855,138,1041
8855,139,1065
8855,140,1076
8855,141,1089
8855,142,1078
8855,143,1088
8855,144,1087
8855,145,1077
8855,146,1030
8855,147,1039
8855,148,1028
8855,149,1020
8855,150,1029
8855,151,1038
8855,152,1054
8855,153,1042
8855,154,1032
8855,155,1067
8855,156,1043
8855,157,1031
8855,158,1080
8855,159,1090
8855,160,1100
8855,161,1091
8855,162,1079
8855,163,1101
8855,164,1108
8855,165,1098
8855,166,1107
8855,167,1099
8855,168,1106
8855,169,1096
8855,170,1085
8855,171,1097
8855,172,1074
8855,173,1086
8855,174,1048
8855,175,1037
8855,176,1026
8855,177,1061
8855,178,1049
8855,179,1027
8855,180,1019
8855,181,1010
8855,182,1017
8855,183,1011
8855,184,1009
8855,185,1018
8855,186,1044
8855,187,1033
8855,188,1022
8855,189,1056
8855,190,1069
8855,191,1023
8855,192,1055
8855,193,1092
8855,194,1081
8855,195,1068
8855,196,1109
8855,197,1118
8855,198,1102
8855,199,1117
8855,200,1110
8855,201,1111
8855,202,1095
8855,203,1116
8855,204,1084
8855,205,1105
8855,206,1115
8855,207,1094
8855,208,1012
8855,209,1021
8855,210,1004
8855,211,1013
8855,212,1072
8855,213,1047
8855,214,1073
8855,215,1060
8855,216,1059
8855,217,1036
8855,218,1014
8855,219,1112
8855,220,1114
8855,221,58
8855,222,58
8855,223,0
8855,224,58
8855,225,58
8855,226,58
8855,227,0
8855,228,0
8855,229,58
8855,230,0
8855,231,58
8855,0,0
8855,0,0
8855,0,0
8855,0,0
8855,0,0
8855,0,0
8855,0,0
8855,0,0
8855,0,0
8855,0,0
8855,0,0
8855,0,0
8855,0,0
8855,0,0
8855,0,0
8855,0,0
8855,0,0
8855,0,0
8855,0,0
8855,0,0
8855,0,0
8855,0,0
8855,0,0
8855,0,0
8856,0,51
8856,1,63
8856,2,75
8856,3,50
8856,4,62
8856,5,64
8856,6,40
8856,7,58
8856,8,66
8856,9,53
8856,10,41
8856,11,65
8856,12,76
8856,13,89
8856,14,78
8856,15,88
8856,16,87
8856,17,77
8856,18,30
8856,19,39
8856,20,28
8856,21,20
8856,22,29
8856,23,38
8856,24,58
8856,25,42
8856,26,32
8856,27,67
8856,28,43
8856,29,31
8856,30,80
8856,31,90
8856,32,100
8856,33,91
8856,34,79
8856,35,101
8856,36,108
8856,37,98
8856,38,107
8856,39,99
8856,40,106
8856,41,96
8856,42,85
8856,43,97
8856,44,74
8856,45,86
8856,46,48
8856,47,37
8856,48,26
8856,49,61
8856,50,49
8856,51,27
8856,52,19
8856,53,10
8856,54,17
8856,55,11
8856,56,9
8856,57,18
8856,58,44
8856,59,33
8856,60,22
8856,61,56
8856,62,69
8856,63,23
8856,64,55
8856,65,92
8856,66,81
8856,67,68
8856,68,109
8856,69,118
8856,70,102
8856,71,117
8856,72,110
8856,73,111
8856,74,95
8856,75,116
8856,76,84
8856,77,105
8856,78,115
8856,79,94
8856,80,12
8856,81,21
8856,82,4
8856,83,13
8856,84,72
8856,85,47
8856,86,73
8856,87,60
8856,88,59
8856,89,36
8856,90,15
8856,91,14
8856,92,45
8856,93,24
8856,94,7
8856,95,34
8856,96,126
8856,97,112
8856,98,127
8856,99,119
8856,100,103
8856,101,120
8856,102,71
8856,103,114
8856,104,113
8856,105,83
8856,106,104
8856,107,121
8856,108,35
8856,109,25
8856,110,54
8856,111,52
8856,112,0
8856,113,0
8856,114,2
8856,115,3
8856,116,6
8856,117,5
8856,118,0
8856,119,0
8856,0,0
8856,0,0
8856,0,0
8856,0,0
8856,0,0
8856,0,0
8856,0,0
8856,0,0
8856,128,1051
8856,129,1063
8856,130,1075
8856,131,1050
8856,132,1062
8856,133,1064
8856,134,1040
8856,135,1052
8856,136,1066
8856,137,1053
8856,138,1041
8856,139,1065
8856,140,1076
8856,141,1089
8856,142,1078
8856,143,1088
8856,144,1087
8856,145,1077
8856,146,1030
8856,147,1039
8856,148,1028
8856,149,1020
8856,150,1029
8856,151,1038
8856,152,1054
8856,153,1042
8856,154,1032
8856,155,1067
8856,156,1043
8856,157,1031
8856,158,1080
8856,159,1090
8856,160,1100
8856,161,1091
8856,162,1079
8856,163,1101
8856,164,1108
8856,165,1098
8856,166,1107
8856,167,1099
8856,168,1106
8856,169,1096
8856,170,1085
8856,171,1097
8856,172,1074
8856,173,1086
8856,174,1048
8856,175,1037
8856,176,1026
8856,177,1061
8856,178,1049
8856,179,1027
8856,180,1019
8856,181,1010
8856,182,1017
8856,183,1011
8856,184,1009
8856,185,1018
8856,186,1044
8856,187,1033
8856,188,1022
8856,189,1056
8856,190,1069
8856,191,1023
8856,192,1055
8856,193,1092
8856,194,1081
8856,195,1068
8856,196,1109
8856,197,1118
8856,198,1102
8856,199,1117
8856,200,1110
8856,201,1111
8856,202,1095
8856,203,1116
8856,204,1084
8856,205,1105
8856,206,1115
8856,207,1094
8856,208,1012
8856,209,1021
8856,210,1004
8856,211,1013
8856,212,1072
8856,213,1047
8856,214,1073
8856,215,1060
8856,216,1059
8856,217,1036
8856,218,1014
8856,219,1112
8856,220,1114
8856,221,58
8856,222,58
8856,223,0
8856,224,58
8856,225,58
8856,226,58
8856,227,0
8856,228,0
8856,229,58
8856,230,0
8856,231,58
8856,0,0
8856,0,0
8856,0,0
8856,0,0
8856,0,0
8856,0,0
8856,0,0
8856,0,0
8856,0,0
8856,0,0
8856,0,0
8856,0,0
8856,0,0
8856,0,0
8856,0,0
8856,0,0
8856,0,0
8856,0,0
8856,0,0
8856,0,0
8856,0,0
8856,0,0
8856,0,0
8856,0,0
8857,0,51
8857,1,63
8857,2,75
8857,3,50
8857,4,62
8857,5,64
8857,6,40
8857,7,58
8857,8,66
8857,9,53
8857,10,41
8857,11,65
8857,12,76
8857,13,89
8857,14,78
8857,15,88
8857,16,87
8857,17,77
8857,18,30
8857,19,39
8857,20,28
8857,21,20
8857,22,29
8857,23,38
8857,24,58
8857,25,42
8857,26,32
8857,27,67
8857,28,43
8857,29,31
8857,30,80
8857,31,90
8857,32,100
8857,33,91
8857,34,79
8857,35,101
8857,36,108
8857,37,98
8857,38,107
8857,39,99
8857,40,106
8857,41,96
8857,42,85
8857,43,97
8857,44,74
8857,45,86
8857,46,48
8857,47,37
8857,48,26
8857,49,61
8857,50,49
8857,51,27
8857,52,19
8857,53,10
8857,54,17
8857,55,11
8857,56,9
8857,57,18
8857,58,44
8857,59,33
8857,60,22
8857,61,56
8857,62,69
8857,63,23
8857,64,55
8857,65,92
8857,66,81
8857,67,68
8857,68,109
8857,69,118
8857,70,102
8857,71,117
8857,72,110
8857,73,111
8857,74,95
8857,75,116
8857,76,84
8857,77,105
8857,78,115
8857,79,94
8857,80,12
8857,81,21
8857,82,4
8857,83,13
8857,84,72
8857,85,47
8857,86,73
8857,87,60
8857,88,59
8857,89,36
8857,90,15
8857,91,14
8857,92,45
8857,93,24
8857,94,7
8857,95,34
8857,96,126
8857,97,112
8857,98,127
8857,99,119
8857,100,103
8857,101,120
8857,102,71
8857,103,114
8857,104,113
8857,105,83
8857,106,104
8857,107,121
8857,108,35
8857,109,25
8857,110,54
8857,111,52
8857,112,0
8857,113,0
8857,114,2
8857,115,3
8857,116,6
8857,117,5
8857,118,0
8857,119,0
8857,0,0
8857,0,0
8857,0,0
8857,0,0
8857,0,0
8857,0,0
8857,0,0
8857,0,0
8857,128,1051
8857,129,1063
8857,130,1075
8857,131,1050
8857,132,1062
8857,133,1064
8857,134,1040
8857,135,1052
8857,136,1066
8857,137,1053
8857,138,1041
8857,139,1065
8857,140,1076
8857,141,1089
8857,142,1078
8857,143,1088
8857,144,1087
8857,145,1077
8857,146,1030
8857,147,1039
8857,148,1028
8857,149,1020
8857,150,1029
8857,151,1038
8857,152,1054
8857,153,1042
8857,154,1032
8857,155,1067
8857,156,1043
8857,157,1031
8857,158,1080
8857,159,1090
8857,160,1100
8857,161,1091
8857,162,1079
8857,163,1101
8857,164,1108
8857,165,1098
8857,166,1107
8857,167,1099
8857,168,1106
8857,169,1096
8857,170,1085
8857,171,1097
8857,172,1074
8857,173,1086
8857,174,1048
8857,175,1037
8857,176,1026
8857,177,1061
8857,178,1049
8857,179,1027
8857,180,1019
8857,181,1010
8857,182,1017
8857,183,1011
8857,184,1009
8857,185,1018
8857,186,1044
8857,187,1033
8857,188,1022
8857,189,1056
8857,190,1069
8857,191,1023
8857,192,1055
8857,193,1092
8857,194,1081
8857,195,1068
8857,196,1109
8857,197,1118
8857,198,1102
8857,199,1117
8857,200,1110
8857,201,1111
8857,202,1095
8857,203,1116
8857,204,1084
8857,205,1105
8857,206,1115
8857,207,1094
8857,208,1012
8857,209,1021
8857,210,1004
8857,211,1013
8857,212,1072
8857,213,1047
8857,214,1073
8857,215,1060
8857,216,1059
8857,217,1036
8857,218,1014
8857,219,1112
8857,220,1114
8857,221,58
8857,222,58
8857,223,0
8857,224,58
8857,225,58
8857,226,58
8857,227,0
8857,228,0
8857,229,58
8857,230,0
8857,231,58
8857,0,0
8857,0,0
8857,0,0
8857,0,0
8857,0,0
8857,0,0
8857,0,0
8857,0,0
8857,0,0
8857,0,0
8857,0,0
8857,0,0
8857,0,0
8857,0,0
8857,0,0
8857,0,0
8857,0,0
8857,0,0
8857,0,0
8857,0,0
8857,0,0
8857,0,0
8857,0,0
8857,0,0
8858,0,51
8858,1,63
8858,2,75
8858,3,50
8858,4,62
8858,5,64
8858,6,40
8858,7,58
8858,8,66
8858,9,53
8858,10,41
8858,11,65
8858,12,76
8858,13,89
8858,14,78
8858,15,88
8858,16,87
8858,17,77
8858,18,30
8858,19,39
8858,20,28
8858,21,20
8858,22,29
8858,23,38
8858,24,58
8858,25,42
8858,26,32
8858,27,67
8858,28,43
8858,29,31
8858,30,80
8858,31,90
8858,32,100
8858,33,91
8858,34,79
8858,35,101
8858,36,108
8858,37,98
8858,38,107
8858,39,99
8858,40,106
8858,41,96
8858,42,85
8858,43,97
8858,44,74
8858,45,86
8858,46,48
8858,47,37
8858,48,26
8858,49,61
8858,50,49
8858,51,27
8858,52,19
8858,53,10
8858,54,17
8858,55,11
8858,56,9
8858,57,18
8858,58,44
8858,59,33
8858,60,22
8858,61,56
8858,62,69
8858,63,23
8858,64,55
8858,65,92
8858,66,81
8858,67,68
8858,68,109
8858,69,118
8858,70,102
8858,71,117
8858,72,110
8858,73,111
8858,74,95
8858,75,116
8858,76,84
8858,77,105
8858,78,115
8858,79,94
8858,80,12
8858,81,21
8858,82,4
8858,83,13
8858,84,72
8858,85,47
8858,86,73
8858,87,60
8858,88,59
8858,89,36
8858,90,15
8858,91,14
8858,92,45
8858,93,24
8858,94,7
8858,95,34
8858,96,126
8858,97,112
8858,98,127
8858,99,119
8858,100,103
8858,101,120
8858,102,71
8858,103,114
8858,104,113
8858,105,83
8858,106,104
8858,107,121
8858,108,35
8858,109,25
8858,110,54
8858,111,52
8858,112,0
8858,113,0
8858,114,2
8858,115,3
8858,116,6
8858,117,5
8858,118,0
8858,119,0
8858,0,0
8858,0,0
8858,0,0
8858,0,0
8858,0,0
8858,0,0
8858,0,0
8858,0,0
8858,128,1051
8858,129,1063
8858,130,1075
8858,131,1050
8858,132,1062
8858,133,1064
8858,134,1040
8858,135,1052
8858,136,1066
8858,137,1053
8858,138,1041
8858,139,1065
8858,140,1076
8858,141,1089
8858,142,1078
8858,143,1088
8858,144,1087
8858,145,1077
8858,146,1030
8858,147,1039
8858,148,1028
8858,149,1020
8858,150,1029
8858,151,1038
8858,152,1054
8858,153,1042
8858,154,1032
8858,155,1067
8858,156,1043
8858,157,1031
8858,158,1080
8858,159,1090
8858,160,1100
8858,161,1091
8858,162,1079
8858,163,1101
8858,164,1108
8858,165,1098
8858,166,1107
8858,167,1099
8858,168,1106
8858,169,1096
8858,170,1085
8858,171,1097
8858,172,1074
8858,173,1086
8858,174,1048
8858,175,1037
8858,176,1026
8858,177,1061
8858,178,1049
8858,179,1027
8858,180,1019
8858,181,1010
8858,182,1017
8858,183,1011
8858,184,1009
8858,185,1018
8858,186,1044
8858,187,1033
8858,188,1022
8858,189,1056
8858,190,1069
8858,191,1023
8858,192,1055
8858,193,1092
8858,194,1081
8858,195,1068
8858,196,1109
8858,197,1118
8858,198,1102
8858,199,1117
8858,200,1110
8858,201,1111
8858,202,1095
8858,203,1116
8858,204,1084
8858,205,1105
8858,206,1115
8858,207,1094
8858,208,1012
8858,209,1021
8858,210,1004
8858,211,1013
8858,212,1072
8858,213,1047
8858,214,1073
8858,215,1060
8858,216,1059
8858,217,1036
8858,218,1014
8858,219,1112
8858,220,1114
8858,221,58
8858,222,58
8858,223,0
8858,224,58
8858,225,58
8858,226,58
8858,227,0
8858,228,0
8858,229,58
8858,230,0
8858,231,58
8858,0,0
8858,0,0
8858,0,0
8858,0,0
8858,0,0
8858,0,0
8858,0,0
8858,0,0
8858,0,0
8858,0,0
8858,0,0
8858,0,0
8858,0,0
8858,0,0
8858,0,0
8858,0,0
8858,0,0
8858,0,0
8858,0,0
8858,0,0
8858,0,0
8858,0,0
8858,0,0
8858,0,0
8859,0,51
8859,1,63
8859,2,75
8859,3,50
8859,4,62
8859,5,64
8859,6,40
8859,7,58
8859,8,66
8859,9,53
8859,10,41
8859,11,65
8859,12,76
8859,13,89
8859,14,78
8859,15,88
8859,16,87
8859,17,77
8859,18,30
8859,19,39
8859,20,28
8859,21,20
8859,22,29
8859,23,38
8859,24,58
8859,25,42
8859,26,32
8859,27,67
8859,28,43
8859,29,31
8859,30,80
8859,31,90
8859,32,100
8859,33,91
8859,34,79
8859,35,101
8859,36,108
8859,37,98
8859,38,107
8859,39,99
8859,40,106
8859,41,96
8859,42,85
8859,43,97
8859,44,74
8859,45,86
8859,46,48
8859,47,37
8859,48,26
8859,49,61
8859,50,49
8859,51,27
8859,52,19
8859,53,10
8859,54,17
8859,55,11
8859,56,9
8859,57,18
8859,58,44
8859,59,33
8859,60,22
8859,61,56
8859,62,69
8859,63,23
8859,64,55
8859,65,92
8859,66,81
8859,67,68
8859,68,109
8859,69,118
8859,70,102
8859,71,117
8859,72,110
8859,73,111
8859,74,95
8859,75,116
8859,76,84
8859,77,105
8859,78,115
8859,79,94
8859,80,12
8859,81,21
8859,82,4
8859,83,13
8859,84,72
8859,85,47
8859,86,73
8859,87,60
8859,88,59
8859,89,36
8859,90,15
8859,91,14
8859,92,45
8859,93,24
8859,94,7
8859,95,34
8859,96,126
8859,97,112
8859,98,127
8859,99,119
8859,100,103
8859,101,120
8859,102,71
8859,103,114
8859,104,113
8859,105,83
8859,106,104
8859,107,121
8859,108,35
8859,109,25
8859,110,54
8859,111,52
8859,112,0
8859,113,0
8859,114,2
8859,115,3
8859,116,6
8859,117,5
8859,118,0
8859,119,0
8859,0,0
8859,0,0
8859,0,0
8859,0,0
8859,0,0
8859,0,0
8859,0,0
8859,0,0
8859,128,1051
8859,129,1063
8859,130,1075
8859,131,1050
8859,132,1062
8859,133,1064
8859,134,1040
8859,135,1052
8859,136,1066
8859,137,1053
8859,138,1041
8859,139,1065
8859,140,1076
8859,141,1089
8859,142,1078
8859,143,1088
8859,144,1087
8859,145,1077
8859,146,1030
8859,147,1039
8859,148,1028
8859,149,1020
8859,150,1029
8859,151,1038
8859,152,1054
8859,153,1042
8859,154,1032
8859,155,1067
8859,156,1043
8859,157,1031
8859,158,1080
8859,159,1090
8859,160,1100
8859,161,1091
8859,162,1079
8859,163,1101
8859,164,1108
8859,165,1098
8859,166,1107
8859,167,1099
8859,168,1106
8859,169,1096
8859,170,1085
8859,171,1097
8859,172,1074
8859,173,1086
8859,174,1048
8859,175,1037
8859,176,1026
8859,177,1061
8859,178,1049
8859,179,1027
8859,180,1019
8859,181,1010
8859,182,1017
8859,183,1011
8859,184,1009
8859,185,1018
